source,material,temperature_C,time_h,location_id,x_sample,y_sample,z_sample,sVM_MPa,stress_xx_MPa,stress_xx_unc_MPa,strain_xx,strain_xx_unc,stress_yy_MPa,stress_yy_unc_MPa,strain_yy,strain_yy_unc,stress_zz_MPa,stress_zz_unc_MPa,strain_zz,strain_zz_unc,stress_xy_MPa,stress_xy_unc_MPa,strain_xy,strain_xy_unc,stress_yz_MPa,stress_yz_unc_MPa,strain_yz,strain_yz_unc,stress_xz_MPa,stress_xz_unc_MPa,strain_xz,strain_xz_unc,sVMFEA_MPa,sHydFEA_MPa,stress_fea_xx_MPa,strain_fea_xx,stress_fea_yy_MPa,strain_fea_yy,stress_fea_zz_MPa,strain_fea_zz,stress_fea_xy_MPa,strain_fea_xy,stress_fea_yz_MPa,strain_fea_yz,stress_fea_xz_MPa,strain_fea_xz,delta_sVM_MPa,abs_delta_sVM_MPa,delta_stress_xx_MPa,delta_stress_yy_MPa,delta_stress_zz_MPa
neutron_diffraction,Type 316H stainless steel,550.0,800.0,11,0.0,12.0,0.0,75.20871401560365,-93.47074502186987,5.023381067008965,-0.0003738080921107409,1.694379564643694e-05,-46.92463211839989,4.866903667687055,-8.317870422566005e-05,1.7362411128742217e-05,-13.218532664342895,4.677865165533574,0.00012727889236552507,1.5152332774284228e-05,-14.127337999542219,3.027583488944169,-8.82097201922636e-05,1.890393593096847e-05,-2.4045241718621133,2.6021475938608867,-1.5013614341382953e-05,1.6247555708009437e-05,7.499571987525705,2.806786955242508,4.682659582455075e-05,1.7525303915660537e-05,92.82024177887936,-26.454887245827063,-88.30811463849237,-442.9896303305756,6.051213510499938,146.1830064861675,2.892239390511244,126.46448511676027,-0.03094597706244226,-0.3863851738273565,0.008796971783716289,0.10985310706277744,-0.0603549258158507,-0.7538199106829048,-17.611527763275717,17.611527763275717,-5.162630383377504,-52.97584562889983,-16.110772054854138
neutron_diffraction,Type 316H stainless steel,550.0,800.0,12,4.0,12.0,0.0,102.32324506071508,-107.98923444722307,4.995592008804375,-0.00035494138558524196,1.6977716977401952e-05,-81.33593865199698,4.69430846732745,-0.0001885208069613914,1.6650904728452425e-05,-44.472098498890325,4.576202523285768,4.1653414482396534e-05,1.4811532043907048e-05,-18.032869577884856,2.524637808313931,-0.00011259547833996398,1.5763592168984548e-05,5.242909539680891,2.462703215963493,3.273621566239776e-05,1.5376878616747665e-05,46.043983680324644,2.6330911942982396,0.00028749414200397825,1.6440764530252422e-05,84.8380663869076,-17.703623008076836,-72.51454485920104,-380.2234381139489,15.502331368696794,169.32237066142764,3.9013444662737395,96.90159528487229,0.04265239487063155,0.5327071722401446,-0.008435335738545978,-0.10533059388139374,10.599073346430913,132.36871316306488,17.485178673807482,17.485178673807482,-35.47468958802203,-96.83827002069378,-48.37344296516407
neutron_diffraction,Type 316H stainless steel,550.0,200.0,1,8.0,0.0,0.0,127.43097100456882,29.934654864846287,5.331793338981872,8.621198320415574e-05,1.7306515070877886e-05,87.38922881513096,6.002313232358937,0.00044495273762544556,2.189191243988992e-05,-43.5992348580083,5.207847585942392,-0.00037292645018732653,1.664651524961324e-05,25.304885721672786,3.27201367519512,0.0001580012376767862,2.043013416707197e-05,11.779652852232957,2.678210022738125,7.355100317491798e-05,1.6722482093194148e-05,17.96515769050046,3.164064007751692,0.0001121726919211736,1.9756106975230078e-05,118.91853990786326,59.178222222222246,59.532843137254915,129.21882352941174,127.65784313725496,554.6820588235296,-9.656019607843124,-302.80803921568634,-0.06106207970398757,-0.7627590330165436,0.001132482907756558,0.014178254261229595,-0.027789494137862074,-0.34702461441278465,8.512431096705555,8.512431096705555,-29.598188272408628,-40.268614322123994,-33.94321525016518
neutron_diffraction,Type 316H stainless steel,550.0,200.0,2,12.0,0.0,0.0,121.10070290602975,-29.184608719413124,4.991117374678092,4.260274263001424e-05,1.5668012896381442e-05,-125.13516757494823,6.1546988174740305,-0.0005565031858338148,2.268037808665441e-05,-10.286871562787617,5.0788824487055475,0.0001605983697543101,1.6144572379715205e-05,-26.79957840979922,3.0101538467142688,-0.00016733395299777074,1.8795106945337875e-05,-1.8008565937154324,2.784953759359554,-1.1244372877832944e-05,1.7388979570635263e-05,19.35730806421295,2.873314996836202,0.00012086514303508574,1.7940698516830923e-05,122.8877133804974,-35.25947747747748,8.272216216216213,196.09351351351347,-117.12972972972975,-586.7283783783785,3.0790810810810787,163.66729729729732,0.029378407809321053,0.3668751842705273,-0.0011952685243383303,-0.014926870890824923,0.004407313110212141,0.054945931438692086,-1.7870104744676496,1.7870104744676496,-37.456824935629335,-8.00543784521848,-13.365952643868695
neutron_diffraction,Type 316H stainless steel,550.0,200.0,3,8.0,4.0,0.0,86.11489032566976,34.63491099358746,5.380437042082501,0.00012156120672282526,1.715990625408733e-05,45.72622709146903,6.352123953742616,0.00019081430235837847,2.33011339653009e-05,-11.030285607868011,5.394153205157301,-0.0001635678257155309,1.7233615445890593e-05,-5.745759984423656,3.5674597680255493,-3.5875964780791605e-05,2.227487074669611e-05,6.28286725790426,2.8213058090114087,3.92296101956949e-05,1.7615958222120015e-05,38.658742848389096,3.249468224702625,0.0002413814187606734,2.0289362573752975e-05,74.84452193768306,32.61246869521079,46.02331178355553,153.72097740076046,65.64822335784154,276.2678985229683,-13.834129055764723,-219.9876423546558,-0.015312141354461128,-0.19124192103736715,-0.05133707107114589,-0.6410019391751753,12.368595885611782,154.4653253019927,11.270368387986707,11.270368387986707,-11.388400789968067,-19.921996266372517,2.8038434478967122
neutron_diffraction,Type 316H stainless steel,550.0,200.0,4,12.0,4.0,0.0,109.64371023488216,-19.372449846142494,4.479701894217977,2.1658297353279364e-05,1.4243894787772236e-05,-83.90847769626129,5.185742658467979,-0.0003812983643450233,1.8996163765417875e-05,-1.1358108878985889,4.65003230312511,0.0001355260918242657,1.5151376220174027e-05,-11.808582285609026,2.753941629551363,-7.373163573453441e-05,1.7195342857686558e-05,-11.170792586497736,2.364166318582073,-6.97493390766688e-05,1.4761623842853921e-05,43.02968508438761,2.7125529831670963,0.00026867315564885923,1.6936916187579916e-05,101.56257976579597,-19.489881731355425,20.07596017069701,205.2317767391452,-84.11504775452146,-445.34663957190276,5.56944238975818,114.63077775519884,0.003371572391722373,0.042208402951327606,-0.0285908064928061,-0.35694349622898297,15.918528415633675,198.7959395109395,8.08113046908619,8.08113046908619,-39.4484100168395,0.20657005826016928,-6.705253277656769
neutron_diffraction,Type 316H stainless steel,550.0,200.0,5,-4.0,8.0,0.0,83.94088700042164,60.6014648029227,5.289100945210616,0.0003575192368546799,1.779608793534454e-05,-23.476686257318516,5.278508334651628,-0.00016745653561902135,1.8914949172772757e-05,-21.844666429419632,4.855832660991004,-0.00015726636303506735,1.553385996740198e-05,-0.0991161868363591,2.682214277173206,-6.188718007343398e-07,1.674748426722782e-05,0.008558887185574288,2.4428793344811766,5.34408565733419e-08,1.5253100234809296e-05,-6.095382235606004,2.8530024902447084,-3.8058972007686275e-05,1.7813869207381595e-05,89.29215118476591,27.352653541945923,86.66266046981781,429.0536829498758,-0.9590878721954864,-118.07609202979759,-3.64561197178456,-134.84530270068336,-0.011448911902506657,-0.14292542351957468,0.011467103957054622,0.14319870669594317,-4.1992595644626105,-52.43888643505395,-5.351264184344274,5.351264184344274,-26.06119566689511,-22.51759838512303,-18.19905445763507
neutron_diffraction,Type 316H stainless steel,550.0,200.0,6,0.0,8.0,0.0,69.22384485995164,46.09937615483276,5.110242452376908,0.0002701022219532818,1.7005810649217692e-05,-7.306932696633207,5.276345823386464,-6.33615601436764e-05,1.9015846226850407e-05,-25.80585068047398,4.823064359305294,-0.00017886699926229196,1.550044099271235e-05,-10.813198863263045,3.0749951273593825,-6.751655875598389e-05,1.9199969575707363e-05,1.1312399449629704,2.519935673386613,7.063351851476109e-06,1.573423249724324e-05,9.21815342701594,2.9436119913577126,5.755725066624587e-05,1.8379626092379863e-05,87.72373443340229,36.5864475823428,91.23816618989423,419.7695766738808,26.01175403322159,12.499566046862528,-7.490577476087418,-196.68874326658516,-0.02146376359784174,-0.267969848216454,-0.0018914057423377595,-0.023618930706065244,-6.666439517037501,-83.26373971639435,-18.499889573450645,18.499889573450645,-45.13879003506147,-33.3186867298548,-18.315273204386564
neutron_diffraction,Type 316H stainless steel,550.0,200.0,7,4.0,8.0,0.0,66.8122463185766,9.251776248555565,5.341863282284335,5.757208949062471e-05,1.8069457494252154e-05,11.688363463458026,5.24966454318091,7.278590234464986e-05,1.8758228912462403e-05,-20.797299524252676,4.825073784641346,-0.00013005140801764138,1.537450590126417e-05,-15.029387150743306,2.6774736259805034,-9.384202708756796e-05,1.6717884103683142e-05,0.40568465313791635,2.522840173207536,2.5330553952025997e-06,1.575236791075925e-05,30.570323178623937,2.873603922849611,0.00019087811545677385,1.794250254267074e-05,55.47506882859839,28.89186521760052,43.528899135922124,153.4063405442934,49.70607847504348,191.96494917957284,-6.559381958164057,-159.34248505220899,0.042490863939079936,0.5306642904562963,0.028700452955984793,0.35843713838579094,8.584436135915258,107.20694634399514,11.33717748997821,11.33717748997821,-34.27712288736656,-38.01771501158546,-14.237917566088619
neutron_diffraction,Type 316H stainless steel,550.0,200.0,8,8.0,8.0,0.0,137.58878789801844,-30.234390358655396,5.160191989256298,-5.308524238859154e-05,1.707967895099966e-05,-34.84226973238821,5.455231609426717,-8.185639164897204e-05,1.9727449390219315e-05,-34.27171479973368,4.891783004106508,-7.8293902313373e-05,1.5666311068757364e-05,-10.20534108753686,3.070697730696997,-6.372115410754723e-05,1.917313705020564e-05,-7.10725787396402,2.588960985346186,-4.437702477401925e-05,1.616521981094204e-05,78.41717332042695,2.8482181811654796,0.0004896291797568122,1.778399644825275e-05,53.31756016187911,11.337462026665099,11.03111629507972,22.420390466262173,20.51838603082189,81.65581866818778,2.462883754093685,-31.07566609297708,-0.006362381195809657,-0.07954991465931774,-0.0008708718686305326,-0.010814284255884599,29.428161505099283,367.50303365427175,84.27122773613934,84.27122773613934,-41.265506653735116,-55.360655763210104,-36.73459855382737
neutron_diffraction,Type 316H stainless steel,550.0,200.0,9,12.0,8.0,0.0,140.26756106428311,-38.72622662022487,4.694417559336181,-6.887776427723991e-05,1.5197992935972207e-05,-79.73515080266162,5.229102182483582,-0.00032493348600172315,1.9057305590652972e-05,-8.144438280876534,4.695395231941992,0.00012207193852454483,1.5203172879626801e-05,-27.424805932288802,2.9990151622892633,-0.00017123781265038863,1.8725558086489058e-05,-14.08841592466814,2.5237867643188596,-8.796669455402548e-05,1.5758278333308e-05,65.70660665881003,2.7599266340506805,0.0004102656415769602,1.723271264187742e-05,67.056584956668,-10.999648863826698,9.674912400200993,105.47441731338282,-43.73407766177209,-227.98552844620625,1.0602186700910055,51.69062830104404,4.433215900713841e-05,0.0005538236969165611,-0.015368088919875317,-0.19187910234123934,26.012521355591534,324.8442246384903,73.21097610761511,73.21097610761511,-48.401139020425866,-36.00107314088953,-9.20465695096754
neutron_diffraction,Type 316H stainless steel,550.0,200.0,10,-4.0,12.0,0.0,68.00934204591815,-84.00387679612035,5.163623480561332,-0.0003252048865042544,1.74200517386206e-05,-53.71910029008275,4.954862441317064,-0.00013610969661289766,1.7650961197476978e-05,-8.198310648303687,4.8453558518036495,0.00014811767285772287,1.5773826889503914e-05,0.5329630769503703,3.1558632381259994,3.327769456080361e-06,1.9704902169762337e-05,-8.541579158213034,2.5494312941672406,-5.333278693908626e-05,1.591840027577594e-05,3.542401009441612,2.8470567410318335,2.211840630285494e-05,1.7776744529369496e-05,90.99717533386769,-26.714730493872107,-87.19549872588279,-434.9870895522388,2.8189905351292315,127.06836184929014,4.232316709137241,135.89185657080452,-0.0014920225562561262,-0.018629337648708465,-0.007920841160690454,-0.09888545647094468,-4.027411175828177,-50.2939869858027,-22.98783328794954,22.98783328794954,3.1916219297624338,-56.53809082521198,-12.43062735744093
neutron_diffraction,Type 316H stainless steel,550.0,200.0,11,0.0,12.0,0.0,77.76788060027494,-86.28264875130559,5.13435593745176,-0.0003683633124326025,1.730139802744071e-05,-34.14333619227886,5.021651457023632,-4.2810531576240415e-05,1.7941041765835493e-05,-4.3144127456571635,4.765595942704022,0.00014343835628559263,1.5385520248968166e-05,-0.8353869883358952,3.0202940534648963,-5.216074853999737e-06,1.885842140700033e-05,-16.998976206828015,2.480860212036108,-0.00010613994899873103,1.549024912881082e-05,-2.259934480014345,2.7802885948837974,-1.411081041179689e-05,1.7359850738786636e-05,98.66328374335343,-27.56793938216683,-93.29186455483087,-469.53981490943187,7.549469200252387,160.10264080165652,3.038577208077985,131.9336912212992,-0.032644276859936934,-0.40757497921012786,0.0061218129642827655,0.07644817274157073,-0.02499661368777588,-0.3123429303403995,-20.895403143078497,20.895403143078497,7.009215803525279,-41.69280539253125,-7.352989953735149
neutron_diffraction,Type 316H stainless steel,550.0,200.0,12,4.0,12.0,0.0,85.0007870381791,-92.51017072663088,4.914938037081993,-0.00034790511341509407,1.6530451458672708e-05,-52.08574829277266,4.844324297990661,-9.549896358417438e-05,1.7330705172419113e-05,-23.5914748377152,4.578240519283985,8.241649994008681e-05,1.4779243930548441e-05,8.86333073478006,2.552384420433081,5.5341772392773056e-05,1.593683930806997e-05,-8.444011975900116,2.4258917220816936,-5.27235869714739e-05,1.5147031240314962e-05,32.54551577552288,2.6409496436638418,0.00020321102533009408,1.6489831921413256e-05,92.31943622244826,-19.409010041475653,-78.78863785199736,-412.433149967256,17.131060903732813,186.49785854616894,3.43054682383759,100.95311722331367,0.03926390414652474,0.4903083742274962,-0.007623835022266761,-0.09520058226379038,12.230153896529146,152.71897838899804,-7.318649184269162,7.318649184269162,-13.72153287463351,-69.21680919650547,-27.02202166155279
neutron_diffraction,Type 316H stainless steel,550.0,50.0,1,8.0,0.0,0.0,115.23083989904212,54.50554279831563,5.381461001481522,0.00011136816248641665,1.745996158203855e-05,119.96364809382145,6.102915205975018,0.0005200821857949409,2.2275097780825553e-05,-6.838399920249266,5.223609707270145,-0.00027165743107340323,1.6617282637852715e-05,-12.938867177351247,3.0857976735686967,-8.078902432687609e-05,1.9267419620331375e-05,11.967910112181805,2.703687767678344,7.472646313947664e-05,1.688156264696722e-05,9.710988211472598,2.9266016783641158,6.063446297895086e-05,1.8273415357590576e-05,130.40752625342958,62.053352941176506,65.52176470588236,154.79078431372545,135.55000000000007,592.231960784314,-14.911705882352926,-347.42029411764713,-0.05521793232395381,-0.6894533558092756,0.0005921557705889716,0.007288911884842875,-0.030671781635335377,-0.38299920911664675,-15.176686354387456,15.176686354387456,-11.016221907566731,-15.58635190617862,8.07330596210366
neutron_diffraction,Type 316H stainless steel,550.0,50.0,2,12.0,0.0,0.0,120.61757134531318,-13.851965234428096,5.335122736267257,6.315853106800059e-05,1.5809205473369765e-05,-109.79433532215953,7.27222583181148,-0.0005358962675285664,2.705909634330424e-05,14.081963524415908,5.883443119347193,0.00023757525697688022,1.8853419466299335e-05,-16.84539503033403,4.5097490578085155,-0.00010518100311623198,2.8158433141438536e-05,-9.121282073483696,3.0780808430839355,-5.69523953856543e-05,1.9219236483646034e-05,16.14943828873324,3.886843777710839,0.00010083551711989536,2.4269073343755485e-05,135.39001026422676,-37.40132432432434,11.342243243243237,224.02081081081084,-127.5621621621622,-643.0837837837838,4.015945945945944,178.28702702702708,0.02073031997059161,0.258874890224857,-0.0015607105444315284,-0.01947873205431417,0.005150668784727329,0.06434793489141877,-14.77243891891358,14.77243891891358,-25.19420847767133,17.76782684000267,10.066017578469964
neutron_diffraction,Type 316H stainless steel,550.0,50.0,3,8.0,4.0,0.0,87.40606169908625,47.362075344453494,5.407362487681747,0.00014563337420276865,1.7424040803204814e-05,59.015151838098646,6.239206592976668,0.00021839404694357743,2.282237256765198e-05,3.51068256506532,5.315181159621665,-0.00012817044412706964,1.693050176906215e-05,-1.012868207128068,3.631989879924853,-6.324250268897205e-06,2.2677790469774692e-05,7.524562270735075,2.752428387767987,4.6982632714833636e-05,1.7185894323624507e-05,40.40273228698326,3.312414786168142,0.00025227071866994427,2.068239476241572e-05,77.38897561931253,37.17455125701847,51.766169713842615,170.89070572408187,70.4739912555237,287.7063157353862,-10.716507198310898,-219.24027616102546,-0.01658363598661974,-0.20710380760750707,-0.041977917360059444,-0.5240976085026664,13.7363892132774,171.53567779033804,10.01708607977372,10.01708607977372,-4.404094369389121,-11.458839417425054,14.227189763376218
neutron_diffraction,Type 316H stainless steel,550.0,50.0,4,12.0,4.0,0.0,140.10445060910425,-15.708582859554754,4.664044877240045,4.303915241082469e-05,1.4530641801541918e-05,-100.9650175582656,5.657394318447077,-0.0004892937081469797,2.0834281382049216e-05,13.352127901930563,4.983858589452826,0.0002244913952142452,1.6250190818697898e-05,-23.037358340187037,3.234413388950659,-0.0001438430179289727,2.0195361648082167e-05,-11.274599902571145,2.528941232918821,-7.039750183068813e-05,1.5790462332371175e-05,48.52817215073544,2.9965503353893523,0.0003030051724533725,1.871016794779693e-05,111.60268757671585,-21.55682611935244,22.44061979272505,228.4323315044368,-92.17335704125179,-487.17963015647234,5.062258890469418,119.94323552123556,-0.00027392606167774003,-0.0033615697233526087,-0.02274779477038877,-0.28415718596569756,18.33566890198469,228.97796111901368,28.501763032388396,28.501763032388396,-38.149202652279804,-8.79166051701381,8.289869011461146
